instrument,time,measured_pressure,measured_temperature
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:47:00,105.89895,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:47:30,105.80085,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:48:00,105.85971,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:48:30,105.86952,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:49:00,105.95781,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:49:30,106.03629,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:50:00,105.948,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:50:30,105.948,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:51:00,106.00686,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:51:30,106.03629,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:52:00,106.13439,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:52:30,106.10496,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:53:00,106.01667,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:53:30,106.05591,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:54:00,106.06572,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:54:30,106.12458,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:55:00,106.15401,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:55:30,106.10496,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:56:00,106.19325,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:56:30,106.2423,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:57:00,106.30116,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:57:30,106.2423,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:58:00,106.15401,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:58:30,106.22268,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:59:00,106.18344,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:59:30,106.15401,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 19:00:00,106.12458,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 19:00:30,106.16382,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 19:01:00,106.05591,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 19:01:30,106.05591,13.8
