instrument,time,measured_temperature,measured_turbidity,cleaned_turbidity,turbidity_1min_avg,turbidity_1min_max,turbidity_1min_min,turbidity_1min_sd
Campbell Scientific OBS-3+,2021-08-20 01:11:00,32.17,0.833,0.833,5.675,16.51,0.833,6.303
Campbell Scientific OBS-3+,2021-08-20 01:12:00,32.29,25.34,-8888,17.14,26.8,1.511,9.18
Campbell Scientific OBS-3+,2021-08-20 01:13:00,32.32,11.54,-8888,10.81,18.44,3.795,5.107
Campbell Scientific OBS-3+,2021-08-20 01:14:00,32.13,13.04,-8888,11.72,27.17,0.741,9.02
Campbell Scientific OBS-3+,2021-08-20 01:15:00,32.23,8.77,-8888,12.5,29.1,0.841,10.48
Campbell Scientific OBS-3+,2021-08-20 01:16:00,32.31,1.332,1.332,7.567,23.4,0.913,8
Campbell Scientific OBS-3+,2021-08-20 01:17:00,32.28,15.89,-8888,14.62,26.74,1.204,10.07
Campbell Scientific OBS-3+,2021-08-20 01:18:00,32.3,4.693,-8888,10.51,24.15,4.375,7.654
Campbell Scientific OBS-3+,2021-08-20 01:19:00,32.23,6.066,-8888,6.817,17.92,2.077,5.167
Campbell Scientific OBS-3+,2021-08-20 01:20:00,32.15,14.58,-8888,21.99,30.06,12.83,6.334
Campbell Scientific OBS-3+,2021-08-20 01:21:00,32.02,5.16,-8888,14.25,29.47,0.681,9.35
Campbell Scientific OBS-3+,2021-08-20 01:22:00,32.02,30.44,-8888,27.41,34.32,22.2,4.121
Campbell Scientific OBS-3+,2021-08-20 01:23:00,32.23,18.32,-8888,24.59,30.56,18.32,4.104
Campbell Scientific OBS-3+,2021-08-20 01:24:00,32.13,20.11,-8888,21.16,28.3,1.032,9.36
Campbell Scientific OBS-3+,2021-08-20 01:25:00,32.12,0.71,0.71,2.86,5.585,0.596,2.006
Campbell Scientific OBS-3+,2021-08-20 01:26:00,31.97,29.5,-8888,12.74,29.5,1.75,8.82
Campbell Scientific OBS-3+,2021-08-20 01:27:00,31.96,6.79,-8888,11.37,28.58,1.066,10.28
Campbell Scientific OBS-3+,2021-08-20 01:28:00,31.94,19.47,-8888,6.5,19.47,0.608,7.84
Campbell Scientific OBS-3+,2021-08-20 01:29:00,32.13,14.29,-8888,23,43.08,0.806,13.14
Campbell Scientific OBS-3+,2021-08-20 01:30:00,31.91,1.705,1.705,15.3,29.81,1.705,8.22
Campbell Scientific OBS-3+,2021-08-20 01:31:00,31.91,20,-8888,24.03,30.09,20,3.688
Campbell Scientific OBS-3+,2021-08-20 01:32:00,32.02,21.62,-8888,29.65,32.87,21.62,3.794
Campbell Scientific OBS-3+,2021-08-20 01:33:00,31.87,4.885,-8888,16.38,29.67,2.755,10.54
Campbell Scientific OBS-3+,2021-08-20 01:34:00,32.02,21.99,-8888,17.93,32.22,1.81,11.79
Campbell Scientific OBS-3+,2021-08-20 01:35:00,32.01,22.09,-8888,27.92,34.48,21.99,4.697
Campbell Scientific OBS-3+,2021-08-20 01:36:00,32.02,22.39,-8888,8.71,22.39,0.809,8.76
Campbell Scientific OBS-3+,2021-08-20 01:37:00,31.84,23.44,-8888,12.17,24.35,1.346,9.04
Campbell Scientific OBS-3+,2021-08-20 01:38:00,31.86,36.34,-8888,23.95,36.34,9.36,8.39
Campbell Scientific OBS-3+,2021-08-20 01:39:00,31.86,30.58,-8888,21.22,31.03,3.183,10.32
Campbell Scientific OBS-3+,2021-08-20 01:40:00,31.8,0.849,0.849,14.22,28,0.849,10.34
Campbell Scientific OBS-3+,2021-08-20 01:41:00,31.91,22,-8888,8.96,22,0.674,8.77
Campbell Scientific OBS-3+,2021-08-20 01:42:00,31.95,17.48,-8888,21.23,30.51,12.13,6.888
Campbell Scientific OBS-3+,2021-08-20 01:43:00,31.77,22.13,-8888,5.147,22.13,0.92,7.623
Campbell Scientific OBS-3+,2021-08-20 01:44:00,31.76,29.55,-8888,21.57,31.93,1.207,11.18
Campbell Scientific OBS-3+,2021-08-20 01:45:00,31.76,27.89,-8888,17.85,27.89,2.207,8.9
Campbell Scientific OBS-3+,2021-08-20 01:46:00,31.83,22.28,-8888,17.73,29.1,8.71,7.205
Campbell Scientific OBS-3+,2021-08-20 01:47:00,31.73,2.805,-8888,14.72,27.18,2.235,9.62
Campbell Scientific OBS-3+,2021-08-20 01:48:00,31.72,3.992,-8888,7.645,19.52,0.678,8.32
Campbell Scientific OBS-3+,2021-08-20 01:49:00,31.72,1.149,1.149,16.27,26.61,1.149,10.55
Campbell Scientific OBS-3+,2021-08-20 01:50:00,31.7,0.778,0.778,1.137,1.823,0.657,0.414
Campbell Scientific OBS-3+,2021-08-20 01:51:00,31.69,9.13,-8888,8.42,21.19,1.871,6.391
Campbell Scientific OBS-3+,2021-08-20 01:52:00,31.68,1.084,1.084,10.97,21.67,1.084,8.89
Campbell Scientific OBS-3+,2021-08-20 01:53:00,31.68,23.58,-8888,9.29,23.58,0.86,7.784
Campbell Scientific OBS-3+,2021-08-20 01:54:00,31.87,14.41,-8888,21.84,31.08,0.843,10.88
Campbell Scientific OBS-3+,2021-08-20 01:55:00,31.85,1.01,1.01,9.95,25.23,1.01,9.24
Campbell Scientific OBS-3+,2021-08-20 01:56:00,31.78,1.059,1.059,9.44,25.15,1.059,10.04
Campbell Scientific OBS-3+,2021-08-20 01:57:00,31.84,22.14,-8888,25.06,31.06,17.91,4.481
Campbell Scientific OBS-3+,2021-08-20 01:58:00,31.64,20.53,-8888,16.09,30.7,1.777,10.93
Campbell Scientific OBS-3+,2021-08-20 01:59:00,31.74,26.05,-8888,10.71,26.05,0.809,8.1
Campbell Scientific OBS-3+,2021-08-20 02:00:00,31.71,14.98,-8888,22.81,31.47,0.644,11.41
Campbell Scientific OBS-3+,2021-08-20 02:01:00,31.61,22.26,-8888,21.64,31.87,8.16,7.329
Campbell Scientific OBS-3+,2021-08-20 02:02:00,31.82,23.17,-8888,27.46,31.37,23.03,3.341
Campbell Scientific OBS-3+,2021-08-20 02:03:00,31.58,24.24,-8888,23.88,26.64,21.49,1.893
Campbell Scientific OBS-3+,2021-08-20 02:04:00,31.78,25.83,-8888,26.25,32.13,21.2,4.35
Campbell Scientific OBS-3+,2021-08-20 02:05:00,31.56,30.45,-8888,20.69,30.45,8.83,8.36
Campbell Scientific OBS-3+,2021-08-20 02:06:00,31.56,20.58,-8888,18.78,28.95,4.21,8.1
Campbell Scientific OBS-3+,2021-08-20 02:07:00,31.7,24.23,-8888,25.5,30.27,22.63,2.357
Campbell Scientific OBS-3+,2021-08-20 02:08:00,31.53,22.88,-8888,11.45,22.88,3.058,6.793
Campbell Scientific OBS-3+,2021-08-20 02:09:00,31.69,18.6,-8888,13.9,26.4,0.965,10.04
Campbell Scientific OBS-3+,2021-08-20 02:10:00,31.5,0.647,0.647,10.71,25.88,0.647,10.57
Campbell Scientific OBS-3+,2021-08-20 02:11:00,31.5,3.597,-8888,3.339,10.84,1.037,3.454
Campbell Scientific OBS-3+,2021-08-20 02:12:00,31.59,23.26,-8888,8.42,23.26,3.825,6.937
Campbell Scientific OBS-3+,2021-08-20 02:13:00,31.69,0.869,0.869,2.161,8.94,0.616,3.035
Campbell Scientific OBS-3+,2021-08-20 02:14:00,31.67,1.156,1.156,3.071,7.808,0.854,2.565
Campbell Scientific OBS-3+,2021-08-20 02:15:00,31.62,0.951,0.951,0.738,0.951,0.59,0.133
Campbell Scientific OBS-3+,2021-08-20 02:16:00,31.45,0.587,0.587,1.066,2.886,0.587,0.82
Campbell Scientific OBS-3+,2021-08-20 02:17:00,31.44,0.639,0.639,0.635,0.704,0.56,0.046
Campbell Scientific OBS-3+,2021-08-20 02:18:00,31.53,0.608,0.608,0.671,0.819,0.551,0.093
Campbell Scientific OBS-3+,2021-08-20 02:19:00,31.43,0.582,0.582,0.694,1.088,0.582,0.177
Campbell Scientific OBS-3+,2021-08-20 02:20:00,31.43,0.648,0.648,0.653,0.831,0.575,0.086
Campbell Scientific OBS-3+,2021-08-20 02:21:00,31.6,3.901,-8888,1.727,3.901,0.743,1.046
Campbell Scientific OBS-3+,2021-08-20 02:22:00,31.41,1.471,1.471,2.6,4.218,0.896,1.26
Campbell Scientific OBS-3+,2021-08-20 02:23:00,31.41,0.788,0.788,1.427,4.21,0.638,1.273
Campbell Scientific OBS-3+,2021-08-20 02:24:00,31.56,0.706,0.706,0.807,1.295,0.595,0.231
Campbell Scientific OBS-3+,2021-08-20 02:25:00,31.51,8.83,-8888,3.633,8.83,0.727,3.683
Campbell Scientific OBS-3+,2021-08-20 02:26:00,31.39,4.928,-8888,7.361,12.31,4.829,2.923
Campbell Scientific OBS-3+,2021-08-20 02:27:00,31.39,1.256,1.256,5.518,18.72,0.573,6.339
Campbell Scientific OBS-3+,2021-08-20 02:28:00,31.55,1.268,1.268,1.709,2.789,0.75,0.654
Campbell Scientific OBS-3+,2021-08-20 02:29:00,31.52,0.847,0.847,0.797,1.182,0.619,0.191
Campbell Scientific OBS-3+,2021-08-20 02:30:00,31.49,0.655,0.655,0.651,0.697,0.606,0.027
Campbell Scientific OBS-3+,2021-08-20 02:31:00,31.56,0.632,0.632,0.674,0.74,0.632,0.039
Campbell Scientific OBS-3+,2021-08-20 02:32:00,31.33,0.632,0.632,0.672,0.748,0.626,0.041
Campbell Scientific OBS-3+,2021-08-20 02:33:00,31.32,0.577,0.577,0.613,0.675,0.577,0.036
Campbell Scientific OBS-3+,2021-08-20 02:34:00,31.31,0.607,0.607,0.588,0.607,0.574,0.014
Campbell Scientific OBS-3+,2021-08-20 02:35:00,31.47,0.574,0.574,0.566,0.576,0.556,0.008
Campbell Scientific OBS-3+,2021-08-20 02:36:00,31.3,0.575,0.575,0.567,0.582,0.55,0.012
Campbell Scientific OBS-3+,2021-08-20 02:37:00,31.36,0.57,0.57,0.566,0.58,0.55,0.012
Campbell Scientific OBS-3+,2021-08-20 02:38:00,31.29,0.568,0.568,0.567,0.579,0.555,0.008
Campbell Scientific OBS-3+,2021-08-20 02:39:00,31.28,0.575,0.575,0.57,0.579,0.558,0.008
Campbell Scientific OBS-3+,2021-08-20 02:40:00,31.3,0.572,0.572,0.571,0.577,0.566,0.004
Campbell Scientific OBS-3+,2021-08-20 02:41:00,31.27,0.574,0.574,0.566,0.574,0.55,0.007
Campbell Scientific OBS-3+,2021-08-20 02:42:00,31.3,0.577,0.577,0.575,0.585,0.56,0.007
Campbell Scientific OBS-3+,2021-08-20 02:43:00,31.27,0.556,0.556,0.564,0.567,0.556,0.003
Campbell Scientific OBS-3+,2021-08-20 02:44:00,31.27,0.57,0.57,0.569,0.587,0.56,0.009
Campbell Scientific OBS-3+,2021-08-20 02:45:00,31.33,0.571,0.571,0.572,0.575,0.566,0.003
Campbell Scientific OBS-3+,2021-08-20 02:46:00,31.25,0.592,0.592,0.576,0.592,0.563,0.011
Campbell Scientific OBS-3+,2021-08-20 02:47:00,31.46,0.557,0.557,0.567,0.576,0.553,0.009
Campbell Scientific OBS-3+,2021-08-20 02:48:00,31.25,0.567,0.567,0.565,0.569,0.553,0.006
Campbell Scientific OBS-3+,2021-08-20 02:49:00,31.24,0.569,0.569,0.568,0.572,0.561,0.004
Campbell Scientific OBS-3+,2021-08-20 02:50:00,31.24,0.561,0.561,0.567,0.592,0.555,0.013
Campbell Scientific OBS-3+,2021-08-20 02:51:00,31.4,0.574,0.574,0.568,0.574,0.562,0.004
Campbell Scientific OBS-3+,2021-08-20 02:52:00,31.25,0.567,0.567,0.569,0.575,0.565,0.003
Campbell Scientific OBS-3+,2021-08-20 02:53:00,31.23,0.555,0.555,0.559,0.566,0.553,0.004
Campbell Scientific OBS-3+,2021-08-20 02:54:00,31.3,0.557,0.557,0.559,0.564,0.557,0.003
Campbell Scientific OBS-3+,2021-08-20 02:55:00,31.22,0.564,0.564,0.56,0.564,0.558,0.002
Campbell Scientific OBS-3+,2021-08-20 02:56:00,31.21,0.554,0.554,0.559,0.565,0.554,0.004
Campbell Scientific OBS-3+,2021-08-20 02:57:00,31.39,0.556,0.556,0.56,0.561,0.556,0.002
Campbell Scientific OBS-3+,2021-08-20 02:58:00,31.32,0.563,0.563,0.56,0.563,0.556,0.002
Campbell Scientific OBS-3+,2021-08-20 02:59:00,31.26,0.56,0.56,0.563,0.571,0.56,0.004
Campbell Scientific OBS-3+,2021-08-20 03:00:00,31.19,0.556,0.556,0.56,0.568,0.555,0.005
Campbell Scientific OBS-3+,2021-08-20 03:01:00,31.37,0.556,0.556,0.555,0.556,0.554,0.001
Campbell Scientific OBS-3+,2021-08-20 03:02:00,31.18,0.556,0.556,0.555,0.558,0.554,0.001
Campbell Scientific OBS-3+,2021-08-20 03:03:00,31.28,0.556,0.556,0.556,0.559,0.554,0.002
Campbell Scientific OBS-3+,2021-08-20 03:04:00,31.31,0.563,0.563,0.562,0.566,0.557,0.003
Campbell Scientific OBS-3+,2021-08-20 03:05:00,31.37,0.56,0.56,0.564,0.572,0.56,0.004
Campbell Scientific OBS-3+,2021-08-20 03:06:00,31.16,0.557,0.557,0.56,0.566,0.557,0.003
Campbell Scientific OBS-3+,2021-08-20 03:07:00,31.17,0.562,0.562,0.562,0.57,0.558,0.004
Campbell Scientific OBS-3+,2021-08-20 03:08:00,31.34,0.562,0.562,0.559,0.562,0.557,0.001
Campbell Scientific OBS-3+,2021-08-20 03:09:00,31.31,0.566,0.566,0.561,0.566,0.558,0.003
Campbell Scientific OBS-3+,2021-08-20 03:10:00,31.15,0.561,0.561,0.561,0.566,0.558,0.003
Campbell Scientific OBS-3+,2021-08-20 03:11:00,31.14,0.559,0.559,0.559,0.56,0.558,0.001
Campbell Scientific OBS-3+,2021-08-20 03:12:00,31.31,0.56,0.56,0.559,0.56,0.558,0.001
Campbell Scientific OBS-3+,2021-08-20 03:13:00,31.3,0.562,0.562,0.561,0.563,0.559,0.001
Campbell Scientific OBS-3+,2021-08-20 03:14:00,31.13,0.565,0.565,0.561,0.565,0.559,0.002
Campbell Scientific OBS-3+,2021-08-20 03:15:00,31.29,0.561,0.561,0.561,0.563,0.559,0.001
Campbell Scientific OBS-3+,2021-08-20 03:16:00,31.32,0.562,0.562,0.562,0.563,0.561,0.001
Campbell Scientific OBS-3+,2021-08-20 03:17:00,31.11,0.564,0.564,0.563,0.564,0.562,0.001
Campbell Scientific OBS-3+,2021-08-20 03:18:00,31.25,0.563,0.563,0.563,0.564,0.562,0.001
Campbell Scientific OBS-3+,2021-08-20 03:19:00,31.12,0.566,0.566,0.565,0.566,0.564,0.001
Campbell Scientific OBS-3+,2021-08-20 03:20:00,31.13,0.569,0.569,0.568,0.569,0.566,0.001
Campbell Scientific OBS-3+,2021-08-20 03:21:00,31.27,0.57,0.57,0.57,0.57,0.568,0.001
Campbell Scientific OBS-3+,2021-08-20 03:22:00,31.12,0.571,0.571,0.57,0.571,0.569,0.001
Campbell Scientific OBS-3+,2021-08-20 03:23:00,31.11,0.575,0.575,0.574,0.576,0.571,0.002
Campbell Scientific OBS-3+,2021-08-20 03:24:00,31.11,0.577,0.577,0.577,0.578,0.575,0.001
Campbell Scientific OBS-3+,2021-08-20 03:25:00,31.12,0.583,0.583,0.581,0.583,0.579,0.001
Campbell Scientific OBS-3+,2021-08-20 03:26:00,31.33,0.591,0.591,0.587,0.591,0.583,0.003
Campbell Scientific OBS-3+,2021-08-20 03:27:00,31.12,0.591,0.591,0.59,0.591,0.588,0.001
Campbell Scientific OBS-3+,2021-08-20 03:28:00,31.12,0.601,0.601,0.596,0.604,0.592,0.005
Campbell Scientific OBS-3+,2021-08-20 03:29:00,31.11,0.613,0.613,0.613,0.616,0.611,0.002
Campbell Scientific OBS-3+,2021-08-20 03:30:00,31.12,0.637,0.637,0.631,0.638,0.622,0.006
Campbell Scientific OBS-3+,2021-08-20 03:31:00,31.12,0.648,0.648,0.65,0.657,0.638,0.007
Campbell Scientific OBS-3+,2021-08-20 03:32:00,31.3,1.066,1.066,0.796,1.066,0.691,0.14
Campbell Scientific OBS-3+,2021-08-20 03:33:00,31.26,2.316,-8888,1.966,3.719,0.962,1.047
Campbell Scientific OBS-3+,2021-08-20 03:34:00,31.11,5.746,-8888,4.993,5.857,3.926,0.81
Campbell Scientific OBS-3+,2021-08-20 03:35:00,31.11,7.923,-8888,7.204,8.84,5.805,1.112
Campbell Scientific OBS-3+,2021-08-20 03:36:00,31.22,12.2,-8888,10.47,12.48,8.95,1.355
Campbell Scientific OBS-3+,2021-08-20 03:37:00,31.22,14.36,-8888,13.63,14.65,12.53,0.786
Campbell Scientific OBS-3+,2021-08-20 03:38:00,31.11,15.22,-8888,15.79,16.78,15.14,0.612
Campbell Scientific OBS-3+,2021-08-20 03:39:00,31.26,17.49,-8888,17.3,17.8,15.79,0.692
Campbell Scientific OBS-3+,2021-08-20 03:40:00,31.27,17.89,-8888,17.62,18.46,16.53,0.65
Campbell Scientific OBS-3+,2021-08-20 03:41:00,31.23,18.14,-8888,18.1,18.74,17.33,0.501
Campbell Scientific OBS-3+,2021-08-20 03:42:00,31.13,17.51,-8888,18.07,18.68,17.51,0.353
Campbell Scientific OBS-3+,2021-08-20 03:43:00,31.26,17.45,-8888,17.59,17.95,17.31,0.203
Campbell Scientific OBS-3+,2021-08-20 03:44:00,31.25,17.96,-8888,17.4,17.96,16.82,0.398
Campbell Scientific OBS-3+,2021-08-20 03:45:00,31.14,17.39,-8888,17.45,18.12,17.23,0.306
Campbell Scientific OBS-3+,2021-08-20 03:46:00,31.25,17.28,-8888,17.31,17.9,16.79,0.416
Campbell Scientific OBS-3+,2021-08-20 03:47:00,31.19,17.62,-8888,17.64,17.97,16.91,0.352
Campbell Scientific OBS-3+,2021-08-20 03:48:00,31.28,17.98,-8888,17.86,18.85,17.33,0.513
Campbell Scientific OBS-3+,2021-08-20 03:49:00,31.26,17.98,-8888,17.25,17.98,16.92,0.377
Campbell Scientific OBS-3+,2021-08-20 03:50:00,31.08,17.89,-8888,17.29,17.89,16.83,0.401
Campbell Scientific OBS-3+,2021-08-20 03:51:00,31.25,16.92,-8888,17.2,18.57,16.64,0.64
Campbell Scientific OBS-3+,2021-08-20 03:52:00,31.24,17.12,-8888,17.14,17.39,16.8,0.176
Campbell Scientific OBS-3+,2021-08-20 03:53:00,31.11,17.72,-8888,17.44,17.72,17.09,0.226
Campbell Scientific OBS-3+,2021-08-20 03:54:00,31.26,17.08,-8888,17.51,17.96,17.08,0.292
Campbell Scientific OBS-3+,2021-08-20 03:55:00,31.06,16.57,-8888,17.21,17.57,16.57,0.362
Campbell Scientific OBS-3+,2021-08-20 03:56:00,31.2,17.58,-8888,17.24,17.58,16.5,0.368
Campbell Scientific OBS-3+,2021-08-20 03:57:00,31.06,17.52,-8888,17.2,17.8,16.52,0.406
Campbell Scientific OBS-3+,2021-08-20 03:58:00,31.06,16.13,-8888,16.95,17.7,16.13,0.626
Campbell Scientific OBS-3+,2021-08-20 03:59:00,31.05,17.71,-8888,17.14,17.87,16.49,0.527
Campbell Scientific OBS-3+,2021-08-20 04:00:00,31.04,17.94,-8888,17.41,17.99,16.63,0.538
Campbell Scientific OBS-3+,2021-08-20 04:01:00,31.21,17.6,-8888,17.93,18.58,17.21,0.493
Campbell Scientific OBS-3+,2021-08-20 04:02:00,31.03,17.45,-8888,17.27,17.58,16.57,0.331
Campbell Scientific OBS-3+,2021-08-20 04:03:00,31.17,17.44,-8888,17.44,17.73,17.09,0.214
Campbell Scientific OBS-3+,2021-08-20 04:04:00,31.2,17.88,-8888,17.16,17.88,16.37,0.542
Campbell Scientific OBS-3+,2021-08-20 04:05:00,31.2,16.79,-8888,17.51,17.94,16.79,0.376
Campbell Scientific OBS-3+,2021-08-20 04:06:00,31.18,17.64,-8888,17.15,17.64,16.73,0.316
Campbell Scientific OBS-3+,2021-08-20 04:07:00,31.16,17.29,-8888,17.15,17.78,16.63,0.371
Campbell Scientific OBS-3+,2021-08-20 04:08:00,30.99,17.16,-8888,17.22,18.26,16.61,0.536
Campbell Scientific OBS-3+,2021-08-20 04:09:00,31.11,16.98,-8888,17.02,17.57,16.37,0.351
Campbell Scientific OBS-3+,2021-08-20 04:10:00,31.08,17.32,-8888,17.34,17.74,17.02,0.259
Campbell Scientific OBS-3+,2021-08-20 04:11:00,30.98,18.06,-8888,17.4,18.06,16.44,0.56
Campbell Scientific OBS-3+,2021-08-20 04:12:00,30.98,16.37,-8888,16.76,17.21,16.37,0.256
Campbell Scientific OBS-3+,2021-08-20 04:13:00,30.96,16.74,-8888,17.3,18.02,16.74,0.446
Campbell Scientific OBS-3+,2021-08-20 04:14:00,31.05,17.04,-8888,17.1,17.65,16.62,0.367
Campbell Scientific OBS-3+,2021-08-20 04:15:00,31.15,17.46,-8888,17.52,18.46,16.43,0.637
Campbell Scientific OBS-3+,2021-08-20 04:16:00,31.12,17.67,-8888,16.94,17.67,16.34,0.503
Campbell Scientific OBS-3+,2021-08-20 04:17:00,31.09,16.53,-8888,16.99,17.97,16.48,0.616
Campbell Scientific OBS-3+,2021-08-20 04:18:00,31.09,17.25,-8888,17.1,17.29,16.9,0.15
Campbell Scientific OBS-3+,2021-08-20 04:19:00,30.92,17.26,-8888,16.93,17.33,16.47,0.36
Campbell Scientific OBS-3+,2021-08-20 04:20:00,31.04,16.6,-8888,16.78,18.01,16.21,0.579
Campbell Scientific OBS-3+,2021-08-20 04:21:00,30.92,16.34,-8888,16.73,17.41,16.32,0.386
Campbell Scientific OBS-3+,2021-08-20 04:22:00,30.92,15.86,-8888,16.25,16.84,15.86,0.37
Campbell Scientific OBS-3+,2021-08-20 04:23:00,30.91,15.42,-8888,16.55,17.68,15.42,0.774
Campbell Scientific OBS-3+,2021-08-20 04:24:00,31.04,16.35,-8888,16.1,16.35,15.65,0.227
Campbell Scientific OBS-3+,2021-08-20 04:25:00,30.91,15.26,-8888,15.79,16.27,15.26,0.294
Campbell Scientific OBS-3+,2021-08-20 04:26:00,31.08,14.53,-8888,15.27,15.56,14.53,0.345
Campbell Scientific OBS-3+,2021-08-20 04:27:00,30.9,15.82,-8888,15.96,16.54,15.42,0.347
Campbell Scientific OBS-3+,2021-08-20 04:28:00,30.97,14.59,-8888,14.9,15.88,14.46,0.47
Campbell Scientific OBS-3+,2021-08-20 04:29:00,31.04,15.55,-8888,15.33,15.58,14.96,0.257
Campbell Scientific OBS-3+,2021-08-20 04:30:00,31.03,15.11,-8888,15.1,15.7,14.38,0.45
Campbell Scientific OBS-3+,2021-08-20 04:31:00,31.06,14.68,-8888,14.59,14.74,14.27,0.163
Campbell Scientific OBS-3+,2021-08-20 04:32:00,30.88,14.27,-8888,14.42,14.66,14.27,0.129
Campbell Scientific OBS-3+,2021-08-20 04:33:00,31.02,15,-8888,14.77,15.08,14.44,0.215
Campbell Scientific OBS-3+,2021-08-20 04:34:00,31.06,14.84,-8888,14.88,15.48,14.17,0.455
Campbell Scientific OBS-3+,2021-08-20 04:35:00,31.06,14.72,-8888,14.6,14.88,13.93,0.308
Campbell Scientific OBS-3+,2021-08-20 04:36:00,30.94,15.19,-8888,14.36,15.19,13.41,0.569
Campbell Scientific OBS-3+,2021-08-20 04:37:00,31.03,14.75,-8888,14.16,14.75,13.47,0.385
Campbell Scientific OBS-3+,2021-08-20 04:38:00,31.02,14.84,-8888,14.71,14.99,14.21,0.242
Campbell Scientific OBS-3+,2021-08-20 04:39:00,30.99,14.69,-8888,14.35,14.69,13.84,0.277
Campbell Scientific OBS-3+,2021-08-20 04:40:00,30.97,14.43,-8888,14.25,14.77,13.65,0.364
Campbell Scientific OBS-3+,2021-08-20 04:41:00,30.9,14.42,-8888,14.41,14.91,13.81,0.343
Campbell Scientific OBS-3+,2021-08-20 04:42:00,31.02,14.85,-8888,14.63,15.01,14.05,0.346
Campbell Scientific OBS-3+,2021-08-20 04:43:00,30.84,14.24,-8888,14.3,14.89,13.7,0.396
Campbell Scientific OBS-3+,2021-08-20 04:44:00,30.99,14.67,-8888,15,15.57,14.38,0.381
Campbell Scientific OBS-3+,2021-08-20 04:45:00,30.83,15.18,-8888,14.81,15.18,14.49,0.212
Campbell Scientific OBS-3+,2021-08-20 04:46:00,30.84,15.38,-8888,14.35,15.38,13.41,0.657
Campbell Scientific OBS-3+,2021-08-20 04:47:00,30.98,14.67,-8888,14.44,15.73,13.76,0.641
Campbell Scientific OBS-3+,2021-08-20 04:48:00,30.98,15.05,-8888,14.48,15.17,13.41,0.658
Campbell Scientific OBS-3+,2021-08-20 04:49:00,30.92,14.42,-8888,14.31,15.24,13.71,0.477
Campbell Scientific OBS-3+,2021-08-20 04:50:00,30.97,14.83,-8888,14.49,14.9,14.02,0.357
Campbell Scientific OBS-3+,2021-08-20 04:51:00,30.99,15.34,-8888,14.91,15.47,14.39,0.393
Campbell Scientific OBS-3+,2021-08-20 04:52:00,30.97,14.06,-8888,14.21,14.61,13.57,0.36
Campbell Scientific OBS-3+,2021-08-20 04:53:00,30.95,14.7,-8888,14.71,15.56,13.64,0.616
Campbell Scientific OBS-3+,2021-08-20 04:54:00,30.8,16.17,-8888,15.19,16.17,14.05,0.798
Campbell Scientific OBS-3+,2021-08-20 04:55:00,30.98,15.76,-8888,15.12,15.76,14.33,0.43
Campbell Scientific OBS-3+,2021-08-20 04:56:00,30.79,15.19,-8888,15.09,15.71,14.56,0.484
Campbell Scientific OBS-3+,2021-08-20 04:57:00,30.78,15.03,-8888,15.19,16.01,14.86,0.411
Campbell Scientific OBS-3+,2021-08-20 04:58:00,30.78,14.67,-8888,15.41,16.15,14.67,0.496
Campbell Scientific OBS-3+,2021-08-20 04:59:00,30.88,15.42,-8888,15.18,15.66,14.69,0.327
Campbell Scientific OBS-3+,2021-08-20 05:00:00,30.78,16.08,-8888,15.44,16.08,15.03,0.333
Campbell Scientific OBS-3+,2021-08-20 05:01:00,30.78,16.24,-8888,16.34,17.19,15.5,0.576
Campbell Scientific OBS-3+,2021-08-20 05:02:00,30.78,16.17,-8888,16.29,17.14,15.71,0.461
Campbell Scientific OBS-3+,2021-08-20 05:03:00,30.92,16.01,-8888,16.06,17.13,15.24,0.579
Campbell Scientific OBS-3+,2021-08-20 05:04:00,30.9,17.26,-8888,16.64,17.28,15.85,0.586
Campbell Scientific OBS-3+,2021-08-20 05:05:00,30.95,17.31,-8888,16.54,17.84,15.38,0.823
Campbell Scientific OBS-3+,2021-08-20 05:06:00,30.83,17.54,-8888,16.7,17.54,16.02,0.505
Campbell Scientific OBS-3+,2021-08-20 05:07:00,30.79,18.29,-8888,16.89,18.29,16.23,0.724
Campbell Scientific OBS-3+,2021-08-20 05:08:00,30.82,17.36,-8888,17.11,17.53,16.46,0.335
Campbell Scientific OBS-3+,2021-08-20 05:09:00,30.91,17.6,-8888,17.02,17.6,16.06,0.511
Campbell Scientific OBS-3+,2021-08-20 05:10:00,30.95,17.4,-8888,17.72,19.52,16.25,1.011
Campbell Scientific OBS-3+,2021-08-20 05:11:00,30.9,18.03,-8888,17.93,18.63,17.22,0.433
Campbell Scientific OBS-3+,2021-08-20 05:12:00,30.92,17.49,-8888,17.38,17.83,17.15,0.227
Campbell Scientific OBS-3+,2021-08-20 05:13:00,30.93,18.33,-8888,18.02,19.11,16.92,0.669
Campbell Scientific OBS-3+,2021-08-20 05:14:00,30.88,18.13,-8888,17.6,18.13,16.85,0.391
Campbell Scientific OBS-3+,2021-08-20 05:15:00,30.93,17.75,-8888,18.33,19.18,16.66,0.887
Campbell Scientific OBS-3+,2021-08-20 05:16:00,30.97,19.44,-8888,19,19.77,18.34,0.581
Campbell Scientific OBS-3+,2021-08-20 05:17:00,30.9,17.97,-8888,18.49,19.83,17.76,0.688
Campbell Scientific OBS-3+,2021-08-20 05:18:00,30.72,18.74,-8888,18.37,19.08,17.13,0.647
Campbell Scientific OBS-3+,2021-08-20 05:19:00,30.87,19.2,-8888,18.53,19.2,17.67,0.504
