profiler_id,team,basin,campaign,filename,transect,location,site_name,replicate,planned_latitude,planned_longitude,start_date,start_time,start_ensemble,start_latitude,start_longitude,end_date,end_time,end_ensemble,end_latitude,end_longitude,width,area,boat_speed,mean_speed,discharge_side,discharge_top,discharge_middle,discharge_bottom,discharge_total,flow_direction,notes,mount_type
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210816-174304_LUMCON_VP-Lumcon_001_Rep1_Bathy.csv",1,"LUMCON","VP-Lumcon",1,-9999,-9999,"2021-08-16","17:43:04",332,29.24746287,-90.67510988,"2021-08-16","17:45:11",513,29.24605531,-90.67419579,191.976,187.659,1.433,0.026,-0.319,1.506,3.794,0.458,5.439,58.985,"","Boat port side"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210816-174740_LUMCON_VP-Lumcon_002_Rep2_Bathy.csv",2,"LUMCON","VP-Lumcon",2,-9999,-9999,"2021-08-16","17:47:40",730,29.24603903,-90.67432637,"2021-08-16","17:49:53",920,29.24757581,-90.6750535,193.967,183.299,1.577,0.063,-0.977,10.929,8.978,2.419,21.349,236.641,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-125221_WLO_WLO-A_001_Rep1_Bathy.csv",1,"WLO","WLO-A",1,29.65466254,-91.39171912,"2021-08-17","12:52:21",1,29.65396453,-91.38978216,"2021-08-17","13:07:09",889,29.65403716,-91.39193586,240.99,3928.66,0.302,0.41,3.69,77.61,1290.61,240.36,1612.27,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-131039_WLO_WLO-A_002_Rep2_Bathy.csv",2,"WLO","WLO-A",2,29.65466254,-91.39171912,"2021-08-17","13:10:39",1,29.65477583,-91.3915823,"2021-08-17","13:19:45",547,29.65354798,-91.38994563,234.065,3403.18,0.472,0.485,5.3,77.59,1310.96,255.21,1649.05,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-143024_WLO_WLO-C_003_Rep1_Bathy.csv",3,"WLO","WLO-C",1,29.6443586,-91.39667853,"2021-08-17","14:30:24",1,29.64427056,-91.39659461,"2021-08-17","14:43:50",807,29.64292421,-91.39377268,351.482,3847.99,0.431,0.443,5.21,83.58,1349.72,267.62,1706.12,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-144558_WLO_WLO-C_004_Rep2_Bathy.csv",4,"WLO","WLO-C",2,29.6443586,-91.39667853,"2021-08-17","14:45:58",1,29.64301202,-91.3936716,"2021-08-17","15:02:52",1015,29.64388944,-91.39684568,349.513,3867.24,0.358,0.438,5.15,84.13,1333.69,270.07,1693.04,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-154401_WLO_WLO-D_005_Rep1_Bathy.csv",5,"WLO","WLO-D",1,29.544739,-91.42957934,"2021-08-17","15:44:01",1,29.54432181,-91.42602544,"2021-08-17","16:03:53",1189,29.54468373,-91.42939853,352.536,3975.85,0.325,0.414,1.14,85.23,1302.83,257.08,1646.28,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-160447_WLO_WLO-D_006_Rep2_Bathy.csv",6,"WLO","WLO-D",2,29.544739,-91.42957934,"2021-08-17","16:04:47",1,29.54478616,-91.42944988,"2021-08-17","16:21:55",1029,29.54380081,-91.4262054,367.315,4048.87,0.361,0.407,2.1,85.53,1310.24,249.94,1647.81,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-162232_WLO_WLO-D_007_Rep3_Bathy.csv",7,"WLO","WLO-D",3,29.544739,-91.42957934,"2021-08-17","16:22:32",1,29.54390617,-91.42617118,"2021-08-17","16:39:05",994,29.54479994,-91.42937991,375.896,3912.35,0.392,0.448,2.72,92.17,1391.91,267.73,1754.54,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-180701_WLO_WLO-C_008_Rep1_Bathy.csv",8,"WLO","WLO-C",1,29.6443586,-91.39667853,"2021-08-17","18:07:01",1,29.64372305,-91.39338586,"2021-08-17","18:23:12",972,29.64423811,-91.39656298,342.73,3745.77,0.346,0.537,10.73,100.55,1600.17,300.92,2012.37,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210817-182352_WLO_WLO-C_009_Rep2_Bathy.csv",9,"WLO","WLO-C",2,29.6443586,-91.39667853,"2021-08-17","18:23:52",1,29.64423045,-91.39659708,"2021-08-17","18:38:16",865,29.6432453,-91.39358379,339.567,3846.11,0.404,0.557,6.67,104.93,1695.96,333.8,2141.36,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-123141_ATCH-ICWW_Atch-A_001_Rep1_Bathy.csv",1,"ATCH-ICWW","Atch-A",1,29.653818,-91.24461584,"2021-08-18","12:31:41",1,29.65385231,-91.24462465,"2021-08-18","13:01:41",1801,29.6533351,-91.24060761,445.254,3828.85,0.231,0.223,7.26,51.86,652.54,141.23,852.9,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-131345_ATCH-ICWW_Atch-A_002_Rep2_Bathy.csv",2,"ATCH-ICWW","Atch-A",2,29.653818,-91.24461584,"2021-08-18","13:13:45",1,29.65333742,-91.24061836,"2021-08-18","13:32:35",1131,29.65357386,-91.2444213,442.392,3969.35,0.353,0.254,19.58,59.68,762.35,168.46,1010.08,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-134523_ATCH-ICWW_ICWW-C_003_Rep1_Bathy.csv",3,"ATCH-ICWW","ICWW-C",1,29.65764502,-91.24970453,"2021-08-18","13:45:23",1,29.65616625,-91.24923594,"2021-08-18","13:55:08",586,29.65784295,-91.2487446,222.168,1056.6,0.333,-0.05,-0.93,-3.6,-40.79,-7.48,52.81,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-135600_ATCH-ICWW_ICWW-C_004_Rep2_Bathy.csv",4,"ATCH-ICWW","ICWW-C",2,29.65764502,-91.24970453,"2021-08-18","13:56:00",1,29.65781224,-91.24874626,"2021-08-18","14:08:52",773,29.65652556,-91.24815877,194.41,955.397,0.223,-0.062,-2.14,-4.11,-44.25,-8.62,59.12,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-143244_ATCH-ICWW_ICWW-B_006_Rep1_Bathy.csv",6,"ATCH-ICWW","ICWW-B",1,29.6401508,-91.31983567,"2021-08-18","14:32:44",1,29.64002283,-91.31999335,"2021-08-18","14:44:23",700,29.63864644,-91.32106043,215.234,845.292,0.273,0.035,0.57,2.48,22.15,4.65,29.85,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-144526_ATCH-ICWW_ICWW-B_007_Rep2_Bathy.csv",7,"ATCH-ICWW","ICWW-B",2,29.6401508,-91.31983567,"2021-08-18","14:45:26",1,29.63864361,-91.32104912,"2021-08-18","14:55:37",612,29.6399444,-91.32125028,179.752,694.511,0.253,0.047,0.58,2.54,24.77,4.61,32.51,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-151030_ATCH-ICWW_ICWW-A_008_Rep1_Bathy.csv",8,"ATCH-ICWW","ICWW-A",1,29.64450475,-91.36804706,"2021-08-18","15:10:30",1,29.64440331,-91.36808057,"2021-08-18","15:20:53",624,29.6430461,-91.36962357,242.573,740.698,0.353,-0.013,-0.42,-0.83,-7.19,-1.38,9.83,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210818-155204_WLO_VP-ME-center_001_Rep1_Bathy.csv",1,"WLO","VP-ME-center",1,29.49455677,-91.4383133,"2021-08-18","15:52:04",8932,29.49422447,-91.44008919,"2021-08-18","15:55:36",9232,29.49429832,-91.43670189,346.72,826.42,1.581,0.237,0.4,50.155,168.485,18.165,237.205,179.148,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210818-155554_WLO_VP-ME-center_002_Rep2_Bathy.csv",2,"WLO","VP-ME-center",2,29.49455677,-91.4383133,"2021-08-18","15:55:54",9255,29.49437353,-91.43676451,"2021-08-18","15:59:41",9580,29.49434902,-91.44012334,347.59,815.018,1.475,0.364,-0.249,76.59,256.739,27.319,360.398,181.981,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-161425_ATCH-ICWW_ICWW-A_009_Rep2_Bathy.csv",9,"ATCH-ICWW","ICWW-A",2,29.64450475,-91.36804706,"2021-08-18","16:14:25",1,29.64276405,-91.36856277,"2021-08-18","16:25:27",663,29.64441324,-91.36821207,219.501,691.294,0.296,-0.049,-0.57,-2.18,-27.62,-3.3,33.68,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-163812_WLO_WLO-C_010_Rep1_Bathy.csv",10,"WLO","WLO-C",1,29.6443586,-91.39667853,"2021-08-18","16:38:12",1,29.64413353,-91.39660101,"2021-08-18","16:53:10",899,29.64364437,-91.39361765,342.938,3945.7,0.368,0.482,13.88,94,1488.64,305.49,1902.01,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-165546_WLO_WLO-C_012_Rep2_Bathy.csv",12,"WLO","WLO-C",2,29.6443586,-91.39667853,"2021-08-18","16:55:46",1,29.64380555,-91.39355728,"2021-08-18","17:06:52",667,29.64452294,-91.39636337,333.947,3947.9,0.432,0.509,23.57,98.13,1586.35,299.49,2007.54,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-172531_WLO_WLO-B_013_Rep1_Bathy.csv",13,"WLO","WLO-B",1,29.65119347,-91.39994795,"2021-08-18","17:25:31",1,29.64991992,-91.40069091,"2021-08-18","17:33:05",455,29.65096169,-91.3997063,187.25,810.501,0.341,0.064,0.59,3.81,39.99,7.56,51.95,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-173538_WLO_WLO-B_014_Rep2_Bathy.csv",14,"WLO","WLO-B",2,29.65119347,-91.39994795,"2021-08-18","17:35:38",1,29.65096561,-91.39973765,"2021-08-18","17:42:01",384,29.65004874,-91.40084654,199.597,820.19,0.41,0.071,10.91,3.44,36.44,7.66,58.45,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-175329_WLO_WLO-A_015_Rep1_Bathy.csv",15,"WLO","WLO-A",1,29.65466254,-91.39171912,"2021-08-18","17:53:29",1,29.65459717,-91.39152043,"2021-08-18","18:01:20",472,29.65377462,-91.38991914,221.723,3433.97,0.436,0.59,21.97,94.78,1612.45,295.65,2024.85,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210818-180146_WLO_WLO-A_016_Rep2_Bathy.csv",16,"WLO","WLO-A",2,29.65466254,-91.39171912,"2021-08-18","18:01:46",1,29.65381732,-91.38983789,"2021-08-18","18:08:55",430,29.65465327,-91.39156304,218.996,3523.12,0.46,0.591,8.28,100.76,1652.57,319.74,2081.35,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-142627_CRMS0421_TS-TB-channel_001_Rep1_Bathy.csv",1,"CRMS0421","TS-TB-channel",1,-9999,-9999,"2021-08-19","14:26:27",198,29.17148702,-90.82275442,"2021-08-19","14:27:45",339,29.17153407,-90.82282491,9.152,6.775,0.178,0.033,0.008,0.037,0.209,0.017,0.269,36.276,"used bottom-track coordinates because GPS was not running","ADCP float"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-143015_CRMS0421_TS-TB-channel_002_Rep2_Bathy.csv",2,"CRMS0421","TS-TB-channel",2,-9999,-9999,"2021-08-19","14:30:15",23,29.17148787,-90.82283837,"2021-08-19","14:31:34",164,29.17143906,-90.82276649,9.458,6.955,0.152,0.021,0,0.021,0.135,0.004,0.16,36.345,"used bottom-track coordinates because GPS was not running","ADCP float"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-144220_CRMS0421_TS-TB-channel_003_Rep3_Bathy.csv",3,"CRMS0421","TS-TB-channel",3,-9999,-9999,"2021-08-19","14:42:20",25,29.17146217,-90.82286337,"2021-08-19","14:43:32",155,29.1714119,-90.82279709,9.196,6.91,0.352,0.014,0.049,0.017,0.086,0.016,0.168,219.572,"used bottom-track coordinates because GPS was not running","ADCP float"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-144353_CRMS0421_TS-TB-channel_004_Rep4_Bathy.csv",4,"CRMS0421","TS-TB-channel",4,-9999,-9999,"2021-08-19","14:43:53",200,29.17146026,-90.82275322,"2021-08-19","14:44:57",315,29.17151241,-90.82282415,9.627,7.124,0.19,0.008,0.012,0.009,0.051,0.009,0.081,39.196,"used bottom-track coordinates because GPS was not running","ADCP float"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210819-152623_WLO_WLO-Fan-D_003_Rep1_Bathy.csv",3,"WLO","WLO-Fan-D",1,29.51121016,-91.45181737,"2021-08-19","15:26:23",1,29.5088273,-91.44593424,"2021-08-19","15:51:41",1519,29.5105442,-91.45193625,647.082,2030.2,0.418,0.279,12.76,42.6,451.21,59.24,565.81,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210819-155341_WLO_WLO-Fan-D_004_Rep2_Bathy.csv",4,"WLO","WLO-Fan-D",2,29.51121016,-91.45181737,"2021-08-19","15:53:41",1,29.51053928,-91.45204467,"2021-08-19","16:28:46",2106,29.50828074,-91.44622407,654.351,2046.67,0.311,0.271,9.22,42.26,444,59.49,554.98,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210819-172535_WLO_WLO-D_001_Rep1_Bathy.csv",1,"WLO","WLO-D",1,29.544739,-91.42957934,"2021-08-19","17:25:35",1,29.54413774,-91.42597547,"2018-01-01","5:20:06",994,29.54524481,-91.42919174,356.134,4009.43,0.366,0.415,-0.02,88.07,1316.83,260.63,1665.5,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210819-174634_WLO_WLO-D_002_Rep2_Bathy.csv",2,"WLO","WLO-D",2,29.544739,-91.42957934,"2021-08-19","17:46:34",1,29.54540862,-91.42902932,"2018-01-01","5:39:48",916,29.54410439,-91.42607315,354.693,4105.28,0.377,0.404,1.58,86.36,1303.74,265.79,1657.47,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-191820_CRMS0421_TS-TB-bigchannel_001_Rep1_Bathy.csv",1,"CRMS0421","TS-TB-bigchanel",1,-9999,-9999,"2021-08-19","19:18:20",5715,29.17164298,-90.82564592,"2021-08-19","19:19:28",5808,29.17125923,-90.8246592,124.368,251.115,1.64,0.21,-2.386,13.196,44.039,5.757,60.606,207.463,"","Boat port side"
"Teledyne RiverPro","Caltech","Terrebonne","Fall 2021","ADCP_20210819-191945_CRMS0421_TS-TB-bigchannel_002_Rep2_Bathy.csv",2,"CRMS0421","TS-TB-bigchanel",2,-9999,-9999,"2021-08-19","19:19:45",5832,29.17133704,-90.82469223,"2021-08-19","19:20:38",5906,29.17151096,-90.82565806,116.416,234.65,1.836,0.371,0.526,22.122,73.194,9.028,104.87,190.936,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210820-144427_WLO_VP-ME-center_001_Rep1_Bathy.csv",1,"WLO","VP-ME-center",1,29.49455677,-91.4383133,"2021-08-20","14:44:27",4356,29.49306264,-91.44011088,"2021-08-20","14:47:26",4607,29.49384391,-91.43678634,354.334,930.092,3.69,0.222,0.119,48.378,180.231,17.441,246.17,164.752,"used bottom-track coordinates because GPS was not running","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210820-144751_WLO_VP-ME-center_002_Rep2_Bathy.csv",2,"WLO","VP-ME-center",2,29.49455677,-91.4383133,"2021-08-20","14:47:51",4640,29.4940189,-91.43680878,"2021-08-20","14:50:30",4859,29.49315088,-91.44005207,351.998,908.888,2.531,0.194,0.368,43.206,153.941,15.1,212.615,162.875,"used bottom-track coordinates because GPS was not running","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210820-185511_ATCH-ICWW_Atch-A_000_Rep1_Bathy.csv",0,"ATCH-ICWW","Atch-A",1,29.653818,-91.24461584,"2021-08-20","18:55:11",310,29.65379804,-91.24445509,"2021-08-20","19:05:24",1165,29.6533734,-91.24035609,427.14,3840.09,0.672,0.232,0.068,43.921,795.166,104.938,944.093,45.62,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210820-190852_ATCH-ICWW_Atch-A_001_Rep2_Bathy.csv",1,"ATCH-ICWW","Atch-A",2,29.653818,-91.24461584,"2021-08-20","19:08:52",67,29.65342563,-91.24045225,"2021-08-20","19:19:37",945,29.65379684,-91.24452802,415.95,3876.46,0.625,0.233,0.717,44.608,773.469,110.811,929.605,222.75,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210820-191426_WLO_GregPass-8_001_Rep1_Bathy.csv",1,"WLO","GregPass-8",1,-9999,-9999,"2021-08-20","19:14:26",4472,29.45257344,-91.43527064,"2021-08-20","19:16:18",4617,29.45333401,-91.43355827,204.885,179.003,1.689,0.062,-0.462,8.273,8.443,1.714,17.969,152.61,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210820-191632_WLO_GregPass-8_002_Rep2_Bathy.csv",2,"WLO","GregPass-8",2,-9999,-9999,"2021-08-20","19:16:32",4635,29.45341528,-91.43365804,"2021-08-20","19:18:21",4778,29.45260184,-91.43532199,201.44,169.041,1.723,0.193,3234.686,22.716,24.966,5.598,3181.406,331.573,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210820-194809_ATCH-ICWW_Atch-B_002_Rep1_Bathy.csv",2,"ATCH-ICWW","Atch-B",1,29.59439671,-91.23339571,"2021-08-20","19:48:09",152,29.59140846,-91.24002427,"2021-08-20","20:01:03",1316,29.59441127,-91.23432041,722.46,3900.23,0.911,0.222,12.262,64.872,751.264,112.911,941.309,47.23,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210820-200144_ATCH-ICWW_Atch-B_003_Rep2_Bathy.csv",3,"ATCH-ICWW","Atch-B",2,29.59439671,-91.23339571,"2021-08-20","20:01:44",1374,29.59441658,-91.23428799,"2021-08-20","20:17:34",2768,29.5913677,-91.24025025,760.57,4008.83,0.734,0.261,10.822,72.512,804.682,116.572,1004.588,206.21,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-120519_ATCH-ICWW_Atch-0_004_Rep1_Bathy.csv",4,"ATCH-ICWW","Atch-0",1,29.66133,-91.23903,"2021-08-21","12:05:19",1,29.66199892,-91.24083461,"2021-08-21","12:23:15",1077,29.66068221,-91.23745803,404.575,4346.22,0.356,0.174,6.79,39.3,595.49,116.37,757.95,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-122408_ATCH-ICWW_Atch-0_005_Rep2_Bathy.csv",5,"ATCH-ICWW","Atch-0",2,29.66133,-91.23903,"2021-08-21","12:24:08",1,29.66071818,-91.23743954,"2021-08-21","12:40:07",960,29.66196816,-91.24095296,411.21,4342.44,0.394,0.194,9.35,43.22,655.23,132.53,840.33,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-124855_ATCH-ICWW_Atch-0_006_Rep1_Bathy.csv",6,"ATCH-ICWW","Atch-0",1,29.66133,-91.23903,"2021-08-21","12:48:55",1,29.65383378,-91.24440894,"2021-08-21","13:05:30",996,29.65320625,-91.24052518,422.998,3855.96,0.403,0.247,3.33,58.75,732.84,158.04,952.97,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-130623_ATCH-ICWW_Atch-0_007_Rep2_Bathy.csv",7,"ATCH-ICWW","Atch-0",2,29.66133,-91.23903,"2021-08-21","13:06:23",1,29.65326103,-91.2405779,"2021-08-21","13:18:26",724,29.65298701,-91.24454882,428.325,3834.27,0.549,0.301,5.65,69.4,893.5,185.86,1154.41,-9999,"","Hydroboard"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-134907_ATCH-ICWW_Atch-B_008_Rep1_Bathy.csv",8,"ATCH-ICWW","Atch-B",1,29.59439671,-91.23339571,"2021-08-21","13:49:07",1,29.59168046,-91.24025445,"2021-08-21","14:10:43",1297,29.59405696,-91.23611653,518.385,2737.68,0.379,0.261,1.72,53.12,543.76,115.74,714.35,-9999,"","Hydroboard"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210821-135753_WLO_Apex_001_Rep1_Bathy.csv",1,"WLO","Apex",1,29.54099322,-91.42947841,"2021-08-21","13:57:53",242,29.54164036,-91.43197586,"2021-08-21","14:02:08",532,29.54074832,-91.42724994,515,3973.733,1.847,0.261,-1.495,73.079,920.435,76.231,1068.251,191.269,"","Boat port side"
"Teledyne RiverPro","Caltech","Atchafalaya","Fall 2021","ADCP_20210821-140225_WLO_Apex_002_Rep2_Bathy.csv",2,"WLO","Apex",2,29.54099322,-91.42947841,"2021-08-21","14:02:25",553,29.54080319,-91.42724074,"2021-08-21","14:06:19",816,29.5416529,-91.43185343,510.157,3899.476,1.991,0.428,0.267,124.578,1490.726,115.465,1731.036,193.824,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-142904_ATCH-ICWW_Atch-B_009_Rep2_Bathy.csv",9,"ATCH-ICWW","Atch-B",2,29.59439671,-91.23339571,"2021-08-21","14:29:04",1,29.59426493,-91.23403094,"2021-08-21","14:50:03",1260,29.59189154,-91.24008876,788.449,3928.82,0.526,0.342,19.76,98.39,1018.74,205.29,1342.18,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-144826_ATCH-ICWW_ICWW-C_000_Rep1_Bathy.csv",0,"ATCH-ICWW","ICWW-C",1,29.65764502,-91.24970453,"2021-08-21","14:48:26",149,29.65753482,-91.24970024,"2021-08-21","14:54:08",679,29.65620087,-91.24937558,177.51,908.71,0.477,0.045,0.017,4.32,40.661,6.286,51.285,42.72,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-145529_ATCH-ICWW_ICWW-C_001_Rep2_Bathy.csv",1,"ATCH-ICWW","ICWW-C",2,29.65764502,-91.24970453,"2021-08-21","14:55:29",801,29.65626472,-91.24926197,"2021-08-21","15:02:33",1445,29.65752705,-91.24971871,164,896.3,0.352,0.07,0.886,4.883,45.396,6.432,57.597,206.8,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-150337_ATCH-ICWW_ICWW-C_002_Rep3_Bathy.csv",2,"ATCH-ICWW","ICWW-C",3,29.65764502,-91.24970453,"2021-08-21","15:03:37",1548,29.65750587,-91.24968787,"2021-08-21","15:11:35",2266,29.65619621,-91.2494206,170.69,908.42,0.317,0.08,1.231,5.627,48.889,7.476,63.222,25.23,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-151941_ATCH-ICWW_ICWW-C_003_Rep4_Bathy.csv",3,"ATCH-ICWW","ICWW-C",4,29.65764502,-91.24970453,"2021-08-21","15:19:41",2931,29.65628292,-91.24932285,"2021-08-21","15:26:57",3586,29.65743795,-91.25002434,171.04,918.03,0.341,0.095,2.487,6.479,62.384,8.63,79.979,212.61,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-152639_ATCH-ICWW_Atch-E_011_Rep1_Bathy.csv",11,"ATCH-ICWW","Atch-E",1,29.4937978,-91.26379425,"2021-08-21","15:26:39",1,29.49462263,-91.27203709,"2021-08-21","15:47:38",1260,29.4944785,-91.2652193,877.635,4585.62,0.534,0.276,27.25,84.03,971.26,185.19,1267.72,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-154204_ATCH-ICWW_ICWW-B_004_Rep1_Bathy.csv",4,"ATCH-ICWW","ICWW-B",1,29.6401508,-91.31983567,"2021-08-21","15:42:04",4439,29.64007138,-91.3195957,"2021-08-21","15:48:06",4960,29.63872446,-91.31935613,170.89,673.11,0.435,0.054,-0.013,3.963,33.364,4.131,41.446,27.33,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-154906_ATCH-ICWW_ICWW-B_005_Rep2_Bathy.csv",5,"ATCH-ICWW","ICWW-B",2,29.6401508,-91.31983567,"2021-08-21","15:49:06",5054,29.6387317,-91.3193723,"2021-08-21","15:53:22",5424,29.64007023,-91.3195519,166.23,665.93,0.593,0.063,0.368,4.444,36.344,4.61,45.765,223.79,"","Boat port side"
"Sontek RiverSurveyor M9","JPL","Atchafalaya","Fall 2021","ADCP_20210821-154908_ATCH-ICWW_Atch-E_012_Rep2_Bathy.csv",12,"ATCH-ICWW","Atch-E",2,29.4937978,-91.26379425,"2021-08-21","15:49:08",1,29.49441557,-91.26519944,"2021-08-21","16:12:35",1408,29.49500549,-91.2720192,893.39,4434.95,0.482,0.318,20.45,94.16,1094.15,203.01,1411.77,-9999,"","Hydroboard"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-160357_ATCH-ICWW_ICWW-A_006_Rep1_Bathy.csv",6,"ATCH-ICWW","ICWW-A",1,29.64450475,-91.36804706,"2021-08-21","16:03:57",6010,29.64419394,-91.36779645,"2021-08-21","16:08:25",6416,29.64275202,-91.36830646,185.27,656.18,0.626,0.073,0.392,6.351,32.418,4.663,43.825,38.4,"","Boat port side"
"Teledyne RiverPro","UNC","Atchafalaya","Fall 2021","ADCP_20210821-161019_ATCH-ICWW_ICWW-A_007_Rep2_Bathy.csv",7,"ATCH-ICWW","ICWW-A",2,29.64450475,-91.36804706,"2021-08-21","16:10:19",6611,29.64285943,-91.36827485,"2021-08-21","16:16:55",7206,29.64431594,-91.36788868,185.81,655.32,0.425,0.071,0.552,5.938,38.976,5.084,50.55,221.98,"","Boat port side"
