profiler_id,team,basin,campaign,filename,transect,location,site_name,replicate,planned_latitude,planned_longitude,start_date,start_time,start_ensemble,start_latitude,start_longitude,end_date,end_time,end_ensemble,end_latitude,end_longitude,width,area,boat_speed,mean_speed,discharge_side,discharge_top,discharge_middle,discharge_bottom,discharge_total,flow_direction,notes,mount_type
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-193301_ATCH-ICWW_ICWW-A_009_Rep2_Bathy.csv",9,"ATCH-ICWW","ICWW-A",2,29.64450475,-91.36804706,"2021-04-03","19:33:01",401,29.6426977,-91.36850309,"2021-04-03","19:36:31",747,29.64436816,-91.36780732,210.65,801.74,1.01,0.36,0.29,42.91,302.3,41.42,386.92,287.23,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-194651_ATCH-ICWW_ICWW-B_010_Rep1_Bathy.csv",10,"ATCH-ICWW","ICWW-B",1,29.6401508,-91.31983567,"2021-04-03","19:46:51",116,29.6401224,-91.31973831,"2021-04-03","19:50:00",398,29.63860718,-91.31979296,173.51,789.91,0.93,0.51,1.21,46.55,385.41,48.6,481.77,264.6,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-195000_ATCH-ICWW_ICWW-B_010_Rep2_Bathy.csv",10,"ATCH-ICWW","ICWW-B",2,29.6401508,-91.31983567,"2021-04-03","19:50:00",398,29.63860718,-91.31979296,"2021-04-03","19:53:41",736,29.64003991,-91.3195054,170.5,776.53,0.86,0.45,1.26,44.35,371.19,47.7,464.49,267.34,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-200559_ATCH-ICWW_ICWW-C_011_Rep1_Bathy.csv",11,"ATCH-ICWW","ICWW-C",1,29.65764502,-91.24970453,"2021-04-03","20:05:59",31,-9999,-9999,"2021-04-03","20:08:50",304,-9999,-9999,179.03,1043.24,1.05,0.58,0.3,56.82,620.43,89.59,767.15,255.69,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-200850_ATCH-ICWW_ICWW-C_011_Rep2_Bathy.csv",11,"ATCH-ICWW","ICWW-C",2,29.65764502,-91.24970453,"2021-04-03","20:08:50",304,-9999,-9999,"2021-04-03","20:12:28",653,-9999,-9999,178.85,1045.95,0.84,0.57,0.5,58.47,630.01,88.93,777.92,257.96,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-201615_ATCH-ICWW_Atch-A_012_Rep1_Bathy.csv",12,"ATCH-ICWW","Atch-A",1,29.653818,-91.24461584,"2021-04-03","20:16:15",32,-9999,-9999,"2021-04-03","20:22:05",529,-9999,-9999,429.31,4149.26,1.23,0.75,0.19,172.31,3162.78,451.37,3786.64,189.84,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-202205_ATCH-ICWW_Atch-A_012_Rep2_Bathy.csv",12,"ATCH-ICWW","Atch-A",2,29.653818,-91.24461584,"2021-04-03","20:22:05",529,-9999,-9999,"2021-04-03","20:27:46",1032,-9999,-9999,431.02,4132.09,1.28,0.7,0.15,174.94,3165.21,495.22,3835.53,189.62,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-203937_ATCH-ICWW_Atch-B_013_Rep1_Bathy.csv",13,"ATCH-ICWW","Atch-B",1,29.59439671,-91.23339571,"2021-04-03","20:39:37",96,-9999,-9999,"2021-04-03","20:46:46",755,-9999,-9999,710.52,4303.25,1.66,0.76,0.76,254.64,2784.15,415.15,3454.7,152.63,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-204646_ATCH-ICWW_Atch-B_013_Rep2_Bathy.csv",13,"ATCH-ICWW","Atch-B",2,29.59439671,-91.23339571,"2021-04-03","20:46:46",755,-9999,-9999,"2021-04-03","20:54:15",1448,-9999,-9999,716.26,4328.75,1.6,0.74,1,255.29,2780.91,409.84,3447.03,153.69,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-210050_ATCH-ICWW_Atch-C_014_Rep1_Bathy.csv",14,"ATCH-ICWW","Atch-C",1,29.58892867,-91.21166588,"2021-04-03","21:00:50",21,-9999,-9999,"2021-04-03","21:06:22",523,-9999,-9999,392.73,1689.71,1.19,0.61,0.4,122.42,994.07,138.86,1255.75,235.58,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-210622_ATCH-ICWW_Atch-C_014_Rep2_Bathy.csv",14,"ATCH-ICWW","Atch-C",2,29.58892867,-91.21166588,"2021-04-03","21:06:22",523,-9999,-9999,"2021-04-03","21:11:56",1044,-9999,-9999,393.01,1690.55,1.19,0.59,0.38,123.03,990.23,146.16,1259.8,238.19,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-212355_ATCH-ICWW_Atch-D_015_Rep1_Bathy.csv",15,"ATCH-ICWW","Atch-D",1,29.53404974,-91.24399031,"2021-04-03","21:23:55",7,-9999,-9999,"2021-04-03","21:27:54",404,-9999,-9999,236.76,1279.05,1,0.52,0.22,62.84,681.56,101.31,845.93,137.03,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-212754_ATCH-ICWW_Atch-D_015_Rep2_Bathy.csv",15,"ATCH-ICWW","Atch-D",2,29.53404974,-91.24399031,"2021-04-03","21:27:54",404,-9999,-9999,"2021-04-03","21:31:41",780,-9999,-9999,227.68,1270.5,1,0.51,0.16,61.14,688.3,93.41,843.01,135.44,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-214621_ATCH-ICWW_Atch-E_017_Rep1_Bathy.csv",17,"ATCH-ICWW","Atch-E",1,29.4937978,-91.26379425,"2021-04-03","21:46:21",23,-9999,-9999,"2021-04-03","21:55:23",823,-9999,-9999,826.34,4744.83,1.54,0.62,0.72,240.64,2761.01,365.9,3368.27,190.31,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Atchafalaya","Spring 2021","ADCP_20210403-215523_ATCH-ICWW_Atch-E_017_Rep2_Bathy.csv",17,"ATCH-ICWW","Atch-E",2,29.4937978,-91.26379425,"2021-04-03","21:55:23",823,-9999,-9999,"2021-04-03","22:08:06",1748,29.496295,-91.27012833,826.13,4721.1,1.15,0.6,0.54,237.94,2741.64,363.42,3343.55,194.31,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-150531_CRMS0396_CRMS0396-A_000_Rep1_Bathy.csv",0,"CRMS0396","CRMS0396-A",1,29.331744,-90.888472,"2021-04-05","15:05:31",450,-9999,-9999,"2021-04-05","15:06:21",524,29.33171314,-90.88815138,36.28,134.38,0.768,0.054,0.085,0.219,5.424,0.767,6.495,197.21,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-150621_CRMS0396_CRMS0396-A_000_Rep2_Bathy.csv",0,"CRMS0396","CRMS0396-A",2,29.331744,-90.888472,"2021-04-05","15:06:21",525,29.33171314,-90.88815138,"2021-04-05","15:07:03",588,29.33165076,-90.88844883,38.82,136.28,0.937,0.023,-0.131,0.237,5.161,0.806,6.074,241.47,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-151107_CRMS0396_CRMS0396-B_001_Rep1_Bathy.csv",1,"CRMS0396","CRMS0396-B",1,29.331021,-90.888721,"2021-04-05","15:11:07",972,-9999,-9999,"2021-04-05","15:12:31",1111,29.33106362,-90.88863123,41.57,59.11,0.455,0.012,-0.054,-0.007,0.228,0.032,0.2,178.55,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-151244_CRMS0396_CRMS0396-B_001_Rep2_Bathy.csv",1,"CRMS0396","CRMS0396-B",2,29.331021,-90.888721,"2021-04-05","15:12:44",1136,29.33114052,-90.88865196,"2021-04-05","15:13:38",1227,29.33140596,-90.88858222,40.88,61.94,0.729,0.007,-0.049,0.037,0.544,0.047,0.579,289.58,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-152828_CRMS0396_CRMS0396-C_002_Rep1_Bathy.csv",2,"CRMS0396","CRMS0396-C",1,29.341054,-90.885931,"2021-04-05","15:28:28",142,29.34098443,-90.8859257,"2021-04-05","15:29:36",262,29.34092082,-90.88594301,16,13.13,0.173,0.085,0.107,0.126,0.688,0.095,1.016,78.97,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-152936_CRMS0396_CRMS0396-C_002_Rep2_Bathy.csv",2,"CRMS0396","CRMS0396-C",2,29.341054,-90.885931,"2021-04-05","15:29:36",263,29.34092082,-90.88594301,"2021-04-05","15:30:43",382,-9999,-9999,16.97,13.42,0.196,0.079,0.112,0.116,0.65,0.089,0.968,77.65,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-153608_CRMS0396_CRMS0396-D_003_Rep1_Bathy.csv",3,"CRMS0396","CRMS0396-D",1,29.342599,-90.885912,"2021-04-05","15:36:08",92,-9999,-9999,"2021-04-05","15:37:44",263,29.34263883,-90.88578105,17.75,12.95,0.165,0.1,0.057,0.229,0.8,0.129,1.215,348.86,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-153755_CRMS0396_CRMS0396-D_003_Rep2_Bathy.csv",3,"CRMS0396","CRMS0396-D",2,29.342599,-90.885912,"2021-04-05","15:37:55",283,29.34263883,-90.88578105,"2021-04-05","15:39:02",401,29.34266487,-90.88587571,17.63,13.21,0.22,0.085,0.019,0.205,0.733,0.109,1.065,337.95,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-154309_CRMS0396_CRMS0396-E_004_Rep2_Bathy.csv",4,"CRMS0396","CRMS0396-E",2,29.343718,-90.885423,"2021-04-05","15:43:09",109,-9999,-9999,"2021-04-05","15:46:48",494,29.34380153,-90.88557922,6.63,2.31,0.174,0.096,-0.012,-0.036,0.104,0.026,0.082,24.91,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-154315_CRMS0396_CRMS0396-E_004_Rep1_Bathy.csv",4,"CRMS0396","CRMS0396-E",1,29.343718,-90.885423,"2021-04-05","15:43:15",119,-9999,-9999,"2021-04-05","15:45:14",326,-9999,-9999,20.15,16.25,0.166,0.092,0.05,0.245,1.028,0.151,1.474,23.7,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-160302_CRMS0396_CRMS0396-F_006_Rep1_Bathy.csv",6,"CRMS0396","CRMS0396-F",1,29.343873,-90.885124,"2021-04-05","16:03:02",1485,29.34384752,-90.88508483,"2021-04-05","16:04:02",1591,-9999,-9999,42.79,20.18,0.671,0.064,-0.008,0.087,0.103,0.045,0.228,145,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-160402_CRMS0396_CRMS0396-F_006_Rep2_Bathy.csv",6,"CRMS0396","CRMS0396-F",2,29.343873,-90.885124,"2021-04-05","16:04:02",1592,-9999,-9999,"2021-04-05","16:05:13",1715,-9999,-9999,44.01,21.63,0.636,0.029,0.048,0.198,0.363,0.068,0.676,34.7,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-161341_CRMS0396_CRMS0396-G_007_Rep1_Bathy.csv",7,"CRMS0396","CRMS0396-G",1,29.343276,-90.88468,"2021-04-05","16:13:41",52,29.34317114,-90.88452142,"2021-04-05","16:14:41",159,29.34292049,-90.88431535,61.76,30.7,1.026,0.105,-0.013,0.197,0.336,0.174,0.694,133.34,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-161441_CRMS0396_CRMS0396-G_007_Rep2_Bathy.csv",7,"CRMS0396","CRMS0396-G",2,29.343276,-90.88468,"2021-04-05","16:14:41",160,29.34292049,-90.88431535,"2021-04-05","16:15:39",263,29.34330876,-90.88462786,58.28,28.73,1.021,0.092,0.002,0.158,0.344,0.068,0.572,315.96,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-173336_CRMS0396_CRMS0396-A_008_Rep1_Bathy.csv",8,"CRMS0396","CRMS0396-A",1,29.331744,-90.888472,"2021-04-05","17:33:36",191,29.33176364,-90.8884068,"2021-04-05","17:34:31",274,29.33161895,-90.88816549,39.4,138.15,0.696,0.194,0.251,0.833,22.531,3.804,27.418,22.93,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-173438_CRMS0396_CRMS0396-A_008_Rep2_Bathy.csv",8,"CRMS0396","CRMS0396-A",2,29.331744,-90.888472,"2021-04-05","17:34:38",285,29.33164923,-90.88823126,"2021-04-05","17:35:27",358,29.33183805,-90.88836985,37.06,121.32,0.828,0.227,0.604,0.918,22.736,3.824,28.082,11.22,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-173710_CRMS0396_CRMS0396-B_009_Rep1_Bathy.csv",9,"CRMS0396","CRMS0396-B",1,29.331021,-90.888721,"2021-04-05","17:37:10",517,-9999,-9999,"2021-04-05","17:37:50",580,-9999,-9999,34.51,71.35,0.851,0.109,0.406,0.436,7.766,1.521,10.129,266.25,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-173750_CRMS0396_CRMS0396-B_009_Rep2_Bathy.csv",9,"CRMS0396","CRMS0396-B",2,29.331021,-90.888721,"2021-04-05","17:37:50",581,-9999,-9999,"2021-04-05","17:38:25",637,-9999,-9999,37.6,65,1.038,0.127,0.13,0.625,7.912,1.584,10.251,286.25,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-174842_CRMS0396_CRMS0396-C_010_Rep1_Bathy.csv",10,"CRMS0396","CRMS0396-C",1,29.341054,-90.885931,"2021-04-05","17:48:42",151,-9999,-9999,"2021-04-05","17:50:47",365,-9999,-9999,18.37,18.86,0.164,0.193,0.076,0.391,2.767,0.34,3.574,81.63,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-175048_CRMS0396_CRMS0396-C_010_Rep2_Bathy.csv",10,"CRMS0396","CRMS0396-C",2,29.341054,-90.885931,"2021-04-05","17:50:48",366,-9999,-9999,"2021-04-05","17:51:45",463,29.34103942,-90.88587447,18.02,18.7,0.312,0.207,0.086,0.399,2.839,0.353,3.677,78.83,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-175814_CRMS0396_CRMS0396-D_011_Rep1_Bathy.csv",11,"CRMS0396","CRMS0396-D",1,29.342599,-90.885912,"2021-04-05","17:58:14",129,29.34263247,-90.88588655,"2021-04-05","17:59:52",297,-9999,-9999,18.98,16.19,0.185,0.189,0.034,0.391,2.494,0.325,3.243,348.67,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-175952_CRMS0396_CRMS0396-D_011_Rep2_Bathy.csv",11,"CRMS0396","CRMS0396-D",2,29.342599,-90.885912,"2021-04-05","17:59:52",298,-9999,-9999,"2021-04-05","18:00:44",387,-9999,-9999,17.23,16.06,0.309,0.189,0.043,0.355,2.351,0.3,3.049,345.65,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-180423_CRMS0396_CRMS0396-E_012_Rep1_Bathy.csv",12,"CRMS0396","CRMS0396-E",1,29.343718,-90.885423,"2021-04-05","18:04:23",89,-9999,-9999,"2021-04-05","18:05:59",256,-9999,-9999,18.55,17.65,0.195,0.197,0.075,0.365,2.637,0.393,3.47,42.31,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-180600_CRMS0396_CRMS0396-E_012_Rep2_Bathy.csv",12,"CRMS0396","CRMS0396-E",2,29.343718,-90.885423,"2021-04-05","18:06:00",257,-9999,-9999,"2021-04-05","18:07:16",390,-9999,-9999,21.21,19.21,0.265,0.162,0.007,0.345,2.603,0.38,3.335,37.13,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-180935_CRMS0396_CRMS0396-F_013_Rep1_Bathy.csv",13,"CRMS0396","CRMS0396-F",1,29.343873,-90.885124,"2021-04-05","18:09:35",17,29.34373167,-90.88492833,"2021-04-05","18:11:33",243,-9999,-9999,11.73,6.75,0.685,0.016,0.021,-0.07,0.036,0.034,0.021,122.63,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-181040_CRMS0396_CRMS0396-F_013_Rep2_Bathy.csv",13,"CRMS0396","CRMS0396-F",2,29.343873,-90.885124,"2021-04-05","18:10:40",140,-9999,-9999,"2021-04-05","18:11:24",226,-9999,-9999,36.51,20.42,0.801,0.033,0.03,-0.054,0.031,0.038,0.045,353.88,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-181248_CRMS0396_CRMS0396-B_014_Rep1_Bathy.csv",14,"CRMS0396","CRMS0396-B",1,29.331021,-90.888721,"2021-04-05","18:12:48",389,-9999,-9999,"2021-04-05","18:13:46",499,-9999,-9999,58.01,33.8,0.994,0.081,0.004,0.172,0.13,0.296,0.601,149.11,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-181347_CRMS0396_CRMS0396-B_014_Rep2_Bathy.csv",14,"CRMS0396","CRMS0396-B",2,29.331021,-90.888721,"2021-04-05","18:13:47",500,-9999,-9999,"2021-04-05","18:14:52",630,-9999,-9999,58.81,34.07,0.89,0.057,0.025,0.06,0.141,0.016,0.243,327.91,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-182059_CRMS0396_CRMS0396-C_015_Rep1_Bathy.csv",15,"CRMS0396","CRMS0396-C",1,29.341054,-90.885931,"2021-04-05","18:20:59",53,-9999,-9999,"2021-04-05","18:22:36",222,-9999,-9999,19.28,19.54,0.195,0.209,0.05,0.43,3.021,0.369,3.87,80.48,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-182237_CRMS0396_CRMS0396-C_015_Rep2_Bathy.csv",15,"CRMS0396","CRMS0396-C",2,29.341054,-90.885931,"2021-04-05","18:22:37",223,-9999,-9999,"2021-04-05","18:24:20",395,-9999,-9999,19.26,19.96,0.189,0.22,0.065,0.416,2.936,0.344,3.762,82.38,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-182941_CRMS0396_CRMS0396-D_016_Rep1_Bathy.csv",16,"CRMS0396","CRMS0396-D",1,29.342599,-90.885912,"2021-04-05","18:29:41",117,-9999,-9999,"2021-04-05","18:31:05",265,-9999,-9999,18.45,16.89,0.211,0.187,0.034,0.379,2.48,0.327,3.219,348.86,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-183105_CRMS0396_CRMS0396-D_016_Rep2_Bathy.csv",16,"CRMS0396","CRMS0396-D",2,29.342599,-90.885912,"2021-04-05","18:31:05",266,-9999,-9999,"2021-04-05","18:32:24",401,-9999,-9999,18.84,19.01,0.24,0.208,0.048,0.375,2.553,0.325,3.302,345.28,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-183544_CRMS0396_CRMS0396-E_017_Rep1_Bathy.csv",17,"CRMS0396","CRMS0396-E",1,29.343718,-90.885423,"2021-04-05","18:35:44",58,29.34386667,-90.88535833,"2021-04-05","18:36:29",138,-9999,-9999,23.74,21.3,0.517,0.144,-0.001,0.389,2.803,0.417,3.608,48.71,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-183630_CRMS0396_CRMS0396-E_017_Rep2_Bathy.csv",17,"CRMS0396","CRMS0396-E",2,29.343718,-90.885423,"2021-04-05","18:36:30",139,-9999,-9999,"2021-04-05","18:37:03",197,-9999,-9999,23.18,21.11,0.656,0.182,0.013,0.4,2.962,0.439,3.814,25.11,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-183751_CRMS0396_CRMS0396-F_018_Rep1_Bathy.csv",18,"CRMS0396","CRMS0396-F",1,29.343873,-90.885124,"2021-04-05","18:37:51",285,-9999,-9999,"2021-04-05","18:39:01",424,-9999,-9999,51.75,31.56,0.71,0.057,0.026,0.13,0.26,0.089,0.505,139.55,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-183902_CRMS0396_CRMS0396-F_018_Rep2_Bathy.csv",18,"CRMS0396","CRMS0396-F",2,29.343873,-90.885124,"2021-04-05","18:39:02",425,-9999,-9999,"2021-04-05","18:39:59",537,-9999,-9999,43.65,25.86,0.789,0.052,0.043,0.131,0.495,0.11,0.779,9.88,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-184058_CRMS0396_CRMS0396-G_019_Rep1_Bathy.csv",19,"CRMS0396","CRMS0396-G",1,29.343276,-90.88468,"2021-04-05","18:40:58",650,-9999,-9999,"2021-04-05","18:42:35",839,-9999,-9999,76.5,45.09,0.789,0.07,-0.004,-0.001,0.131,0.038,0.164,139.67,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-184235_CRMS0396_CRMS0396-G_019_Rep2_Bathy.csv",19,"CRMS0396","CRMS0396-G",2,29.343276,-90.88468,"2021-04-05","18:42:35",840,-9999,-9999,"2021-04-05","18:43:40",964,-9999,-9999,66.43,39.11,1.027,0.099,0.045,0.354,0.662,0.134,1.195,338.19,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-185629_CRMS0396_CRMS0396-B_020_Rep1_Bathy.csv",20,"CRMS0396","CRMS0396-B",1,29.331021,-90.888721,"2021-04-05","18:56:29",24,-9999,-9999,"2021-04-05","18:57:26",114,-9999,-9999,47.72,77.05,0.894,0.169,0.071,0.683,9.886,2.213,12.853,263.18,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-185726_CRMS0396_CRMS0396-B_020_Rep2_Bathy.csv",20,"CRMS0396","CRMS0396-B",2,29.331021,-90.888721,"2021-04-05","18:57:26",115,-9999,-9999,"2021-04-05","18:58:07",181,-9999,-9999,50.96,106.56,1.269,0.076,0.661,0.594,12.103,2.616,15.974,277.87,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-185920_CRMS0396_CRMS0396-A_021_Rep1_Bathy.csv",21,"CRMS0396","CRMS0396-A",1,29.331744,-90.888472,"2021-04-05","18:59:20",285,-9999,-9999,"2021-04-05","19:00:20",376,-9999,-9999,39.8,141.69,0.728,0.253,0.199,1.012,30.778,4.553,36.543,13.26,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
"Teledyne RiverPro","CSI","Terrebonne","Spring 2021","ADCP_20210405-190020_CRMS0396_CRMS0396-A_021_Rep2_Bathy.csv",21,"CRMS0396","CRMS0396-A",2,29.331744,-90.888472,"2021-04-05","19:00:20",377,-9999,-9999,"2021-04-05","19:01:06",448,-9999,-9999,39.58,139.35,0.926,0.293,0.321,1.213,32.47,5.645,39.649,3.68,"DGPS was not activated, bottomt tracking was used as reference, and some GPS data are corrupt","Boat bow"
